id;geom;geom_text;u;v;key;osmid;lanes;name;highway;oneway;reversed;length;maxspeed;speed_kph
261631;x1;LINESTRING(14.4259287 50.0399582,14.4258679 50.0398327,14.4255543 50.0397051,14.4255566 50.0395374,14.4253022 50.0395515,14.4248876 50.0395327,14.4246049 50.0395845,14.4243552 50.0395845,14.4242828 50.0395873,14.4239878 50.0395987,14.4238111 50.0395892,14.4232764 50.0394964,14.4228005 50.03942,14.4226411 50.0393824,14.4225287 50.0393444);331544160;30930037;x5;x6;x7;x8;['track', 'residential', 'service'];x10;x11;x12;30;30
261670;x1;LINESTRING(14.4904722 50.0316596,14.4899382 50.031901,14.4898534 50.0319393,14.4897903 50.0319689,14.4896524 50.0320375);332148117;1813618676;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
262119;x1;LINESTRING(14.4057786 50.0621142,14.4058247 50.0618801,14.4058559 50.0617145);338708548;21600011;x5;x6;x7;x8;trunk_link;x10;x11;x12;80;80
262299;x1;LINESTRING(14.440905 50.0987181,14.440832 50.0986721,14.4407061 50.0986242,14.4406214 50.0986029,14.4404331 50.0985698,14.4403063 50.0985516,14.4400182 50.0985101,14.4399794 50.0985044,14.4399067 50.0984937,14.4396587 50.0984511,14.4396386 50.0984477,14.4395697 50.0984359,14.4395264 50.0984281);341383139;21713503;x5;x6;x7;x8;primary;x10;x11;x12;0;62
262320;x1;LINESTRING(14.443209 50.0996752,14.4432234 50.1001276);341418903;2272790928;x5;x6;x7;x8;primary;x10;x11;x12;50;50
262745;x1;LINESTRING(14.3097467 50.0632166,14.3097897 50.0641936,14.3098476 50.0655996,14.3099207 50.067196,14.3099464 50.0677796,14.3099485 50.067804,14.3099499 50.0678316,14.3099607 50.0680442);343721223;21631615;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
263081;x1;LINESTRING(14.2936076 50.0765033,14.2935407 50.0769519,14.2935356 50.0770238,14.2935359 50.0770604,14.2935378 50.0770947,14.293544 50.0771228,14.2935541 50.0771552,14.2935725 50.0771942,14.2936099 50.0772466,14.2936483 50.0772851);344154344;26064180;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
263176;x1;LINESTRING(14.2922477 50.0368671,14.2955092 50.037416,14.2973798 50.0377345,14.2974365 50.0377424);344182022;4899569015;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
263198;x1;LINESTRING(14.2897264 50.0362918,14.2903958 50.0364943,14.2909621 50.0366412,14.2922477 50.0368671);344184528;344182022;x5;x6;x7;x8;secondary;x10;x11;x12;70;70
263199;x1;LINESTRING(14.2855869 50.0296274,14.2862897 50.0291214);344184551;10738932866;x5;x6;x7;x8;motorway;x10;x11;x12;130;130
263201;x1;LINESTRING(14.2834963 50.0326359,14.2832144 50.0324514,14.2828129 50.032178,14.2826366 50.0320585,14.2820979 50.031692,14.2816903 50.0314249,14.2810984 50.0310153,14.2810016 50.0309188,14.2808451 50.0308134,14.2807598 50.0307553);344184554;7124382761;x5;x6;x7;x8;secondary;x10;x11;x12;70;70
263467;x1;LINESTRING(14.2404411 50.0372388,14.2398602 50.0370213);344226435;6076164538;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
263750;x1;LINESTRING(14.2317413 50.0199876,14.2314883 50.0200448);344242851;3671746060;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
263806;x1;LINESTRING(14.6017828 50.0296476,14.60217 50.0296044,14.6028121 50.0295317,14.6028909 50.0295246);344251647;1459107031;x5;x6;x7;x8;secondary;x10;x11;x12;40;40
264488;x1;LINESTRING(14.5097633 49.9652402,14.5098833 49.9654341,14.5107146 49.9663513);344790592;1828545549;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
264529;x1;LINESTRING(14.4901587 50.100967,14.4902014 50.1008706,14.4902216 50.1007671,14.4902068 50.1006395,14.4901631 50.1005951,14.4901028 50.1005569);344802977;344802990;x5;x6;x7;x8;secondary_link;x10;x11;x12;0;54
264626;x1;LINESTRING(14.3499108 50.0868003,14.3499382 50.0867199,14.3499928 50.0865593,14.3503025 50.0864556);345332909;2317629157;x5;x6;x7;x8;['track', 'service'];x10;x11;x12;0;42
264639;x1;LINESTRING(14.3095524 50.0797244,14.3092183 50.0795362,14.3088383 50.0793598);345343241;345343243;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
264877;x1;LINESTRING(14.6202684 49.9743813,14.6199433 49.9742893,14.6196727 49.9742231,14.6190558 49.9740823,14.6189495 49.9740606,14.6188861 49.9740556,14.61883 49.9740552,14.6187502 49.9740635);346111081;1378786787;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
264983;x1;LINESTRING(14.6408627 50.0363529,14.6408721 50.0363983,14.6408734 50.0367033,14.6408916 50.0368299,14.6408922 50.0369466,14.640858 50.0371167,14.6408351 50.0377477,14.640968 50.037895,14.6411745 50.0380754,14.6411967 50.0381125,14.6412103 50.0382147);346137258;346137256;x5;x6;x7;x8;['track', 'service'];x10;x11;x12;0;42
264987;x1;LINESTRING(14.327349 50.03987,14.3281039 50.0398744,14.328447 50.039881,14.3284735 50.0398806,14.3285115 50.0398818,14.3288125 50.0398965);346231518;21597600;x5;x6;x7;x8;secondary;x10;x11;x12;70;70
265118;x1;LINESTRING(14.3111135 50.0572088,14.3112715 50.0575702,14.3113602 50.0580441);347123928;105065915;x5;x6;x7;x8;secondary;x10;x11;x12;70;70
265134;x1;LINESTRING(14.40752 50.0487482,14.4067699 50.0486854,14.4063424 50.0486199,14.4062615 50.0485844,14.4062233 50.0485201,14.4061479 50.0483874,14.4061252 50.0483333,14.4060837 50.048234,14.4060487 50.0481201,14.4060376 50.0479954,14.4060529 50.0478573,14.4060669 50.0477793,14.4061076 50.0477038,14.4060619 50.0473793,14.4060341 50.0472066,14.405969 50.0470398,14.4057512 50.0467161,14.4053554 50.0464273,14.4048084 50.0460747,14.4045376 50.0459777,14.4042349 50.0459284,14.4041532 50.0458458,14.4041321 50.0457607);347124126;26730729;x5;x6;x7;x8;['track', 'residential'];x10;x11;x12;0;40
265796;x1;LINESTRING(14.4304998 50.0776004,14.4305681 50.0777103,14.430772 50.0779027,14.4315075 50.0784239,14.4319926 50.0786939,14.4324323 50.078953,14.432463 50.0789711,14.4325327 50.0790201,14.4327281 50.0791614);352744338;25936035;x5;x6;x7;x8;primary;x10;x11;x12;50;50
266222;x1;LINESTRING(14.4103765 50.0655053,14.4104653 50.0656387,14.4106072 50.0658636,14.4106694 50.0659714,14.4107225 50.0660899,14.4107481 50.0662132,14.4107549 50.0662716,14.4107636 50.0663526);353286252;714238174;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
266496;x1;LINESTRING(14.5286852 50.0306896,14.52843 50.0306578);354736216;246688290;x5;x6;x7;x8;secondary;x10;x11;x12;40;40
266545;x1;LINESTRING(14.4944748 50.1161004,14.4943517 50.1160418,14.4941573 50.1159459);354978666;21640044;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
266571;x1;LINESTRING(14.4913877 50.0127263,14.4926632 50.0126413,14.4941171 50.0124099);355046335;355046333;x5;x6;x7;x8;['residential', 'service'];x10;x11;x12;0;41
266575;x1;LINESTRING(14.4941101 50.0131858,14.4932062 50.013263,14.4928744 50.0133311,14.4927049 50.0134173,14.4926555 50.013567,14.4926699 50.0136594,14.4927675 50.0137872,14.4929338 50.0138453,14.4931724 50.0138523,14.4934544 50.0138569,14.4961079 50.013854,14.4962284 50.0138743);355046338;355046351;x5;x6;x7;x8;['track', 'residential'];x10;x11;x12;0;42
266682;x1;LINESTRING(14.48031 50.0060413,14.480448 50.0057578,14.4805157 50.0055915,14.4805519 50.0054978);355051084;355051088;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
266732;x1;LINESTRING(14.4721282 50.0065019,14.4724229 50.0058523,14.4724765 50.0056812);355053224;6326408736;x5;x6;x7;x8;['residential', 'service'];x10;x11;x12;20;20
266889;x1;LINESTRING(14.605593 50.0302202,14.605758 50.0303327,14.6059234 50.030431,14.6060799 50.0305066,14.6063646 50.0306268,14.6065743 50.0307036,14.6072383 50.0308919);355309161;7080856;x5;x6;x7;x8;secondary;x10;x11;x12;0;45
267411;x1;LINESTRING(14.5305001 50.0985473,14.5303378 50.0983838,14.5301983 50.0982449,14.5301539 50.098179,14.5301365 50.0981176,14.5301365 50.0980619,14.5301606 50.0979801,14.5302578 50.0978714,14.5302729 50.0977459,14.5301277 50.0975943,14.5299679 50.0974158);355886914;1565596926;x5;x6;x7;x8;['track', 'unclassified'];x10;x11;x12;0;42
268022;x1;LINESTRING(14.3569143 50.0783816,14.35678 50.0783784,14.3566473 50.0783672,14.3565721 50.0783477,14.356504 50.0783213,14.356286 50.078226,14.3561862 50.0781725,14.3560402 50.078082,14.35586 50.0779957,14.355701 50.0779527,14.3555403 50.0779257,14.3551173 50.0778942,14.3549173 50.0778823,14.354762 50.0778618,14.3546998 50.0778485,14.3546392 50.0778289,14.3545641 50.0777961,14.3544952 50.0777571,14.3544217 50.0777081,14.3543748 50.0776499,14.3543445 50.0776202,14.3541308 50.0772811,14.3540878 50.0772348);359298211;7902242384;x5;x6;x7;x8;['track', 'service'];x10;x11;x12;0;42
268047;x1;LINESTRING(14.489504 50.101345,14.4894421 50.1013657,14.4889123 50.1015493,14.4885529 50.1016541,14.4883017 50.101689,14.4878152 50.1017435,14.4868653 50.1017322,14.4865695 50.1017421,14.4862973 50.1017719,14.4860073 50.1018186,14.4857396 50.1018929,14.4853784 50.1020249,14.4844075 50.1025034,14.4839859 50.102709,14.4837898 50.1028017,14.4834444 50.1029668,14.4832122 50.1030853,14.4830453 50.1031803,14.482834 50.1033231,14.4826354 50.1034644,14.4825067 50.10356,14.4823964 50.1036483,14.4822615 50.1037645,14.482159 50.1038585,14.4820913 50.1039243,14.482031 50.1039899,14.4819582 50.1040677,14.481914 50.1041182,14.4818555 50.1041887,14.4818008 50.1042615,14.4817463 50.1043392,14.4816996 50.1044129,14.4816557 50.1044909,14.4816115 50.1045705,14.481571 50.1046534,14.4815379 50.104731,14.4815085 50.1048101,14.4814837 50.1048797,14.4814613 50.1049575,14.4814397 50.1050426,14.4814238 50.1051166,14.4814105 50.1052018,14.4814025 50.1052768,14.4813972 50.1053623,14.4813959 50.1054421,14.4813982 50.1055168,14.4814042 50.1056065,14.4814098 50.1056758,14.4814209 50.1057612,14.481437 50.1058555,14.4815325 50.1063465,14.4815683 50.1065561);359537496;6269777672;x5;x6;x7;x8;primary;x10;x11;x12;0;62
268441;x1;LINESTRING(14.5045776 50.0642672,14.504455 50.0643725,14.503773 50.0649184);360027995;33126015;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
268443;x1;LINESTRING(14.5047583 50.0636557,14.5048585 50.063869,14.5048705 50.0638991,14.5049133 50.0639956);360027999;244255815;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
268455;x1;LINESTRING(14.5013058 50.0658335,14.5012556 50.0657466,14.5011844 50.0656965,14.5011591 50.0656782,14.5011325 50.0656589);360030893;360030895;x5;x6;x7;x8;secondary_link;x10;x11;x12;0;54
268458;x1;LINESTRING(14.5011325 50.0656589,14.5003667 50.0658034);360030895;245571082;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
268836;x1;LINESTRING(14.3980063 50.1297346,14.3979245 50.1297367,14.3977885 50.129753,14.3976481 50.1297906,14.3975705 50.1298424,14.3971774 50.130263,14.3966501 50.1307462,14.3965496 50.1308209,14.3969107 50.1310211);361192386;361192395;x5;x6;x7;x8;['track', 'residential'];x10;x11;x12;0;42
268839;x1;LINESTRING(14.3991319 50.1298634,14.3991767 50.1295197,14.3993153 50.1286079,14.3993259 50.1285362,14.3993499 50.1283446,14.3993575 50.128286,14.3993451 50.1282109,14.3991883 50.1277206,14.3991541 50.1275967,14.3991306 50.1274781,14.3991213 50.1273793,14.3991253 50.1272744,14.3991497 50.1271479);361192391;392049416;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
269249;x1;LINESTRING(14.5362053 50.0609845,14.5361851 50.0606735);361637802;355619426;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
269870;x1;LINESTRING(14.4554628 50.0341082,14.4552331 50.033345,14.4551684 50.0330925,14.4550324 50.0324361,14.4549668 50.0320121,14.4549237 50.0313872);363820029;30991880;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
270036;x1;LINESTRING(14.561933 50.0568239,14.5619942 50.0567421);364049134;265746609;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
270492;x1;LINESTRING(14.391782 50.1346702,14.3920595 50.1343499,14.3922456 50.1341956,14.3927132 50.1338505,14.3930359 50.1335525,14.3932743 50.1333161);364479842;267409685;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
270958;x1;LINESTRING(14.4688601 50.073722,14.4680766 50.0740272,14.4678362 50.0741209);365931820;21311911;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
271716;x1;LINESTRING(14.4849109 50.1288002,14.4847623 50.1288431,14.4845966 50.1288909);370402733;2327395155;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
271717;x1;LINESTRING(14.4848595 50.1291041,14.4846987 50.1289884,14.4846521 50.1289587,14.4845966 50.1288909);370402774;2327395155;x5;x6;x7;x8;trunk_link;x10;x11;x12;50;50
271742;x1;LINESTRING(14.4692969 50.0702918,14.4688485 50.0698791,14.4687555 50.0697747,14.4687162 50.0696851,14.4686985 50.0696212,14.4686964 50.0695792,14.468706 50.0695269,14.4687224 50.0694741,14.4687865 50.0693313,14.4687999 50.0693053,14.4688116 50.0692812,14.4688517 50.0692109);370445944;25972524;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
271754;x1;LINESTRING(14.3535133 50.1058196,14.3533887 50.1060051,14.3533474 50.1060824,14.3533143 50.1061418,14.3532828 50.106205,14.3532606 50.1062808,14.3532371 50.1064077,14.3532535 50.1065816,14.3532769 50.1067502,14.3533712 50.1070459,14.3534683 50.107334);370551934;370551949;x5;x6;x7;x8;secondary;x10;x11;x12;40;40
271804;x1;LINESTRING(14.333906 50.0905668,14.3337971 50.0905542,14.3335764 50.0904902,14.3332917 50.0904234,14.3330227 50.090473,14.3328318 50.0904658,14.3316083 50.0907925,14.3315068 50.090846,14.3314857 50.0908712,14.330948 50.0915142,14.3308835 50.0915202,14.3298849 50.0910733,14.3298903 50.0909092,14.3289924 50.0907986);370562794;25696345;x5;x6;x7;x8;['track', 'service'];x10;x11;x12;0;42
272299;x1;LINESTRING(14.3681543 49.9608155,14.368711 49.9604271,14.3690721 49.9601698,14.3692838 49.9600573,14.3700528 49.9603386,14.3705346 49.9605043,14.3707904 49.9606532,14.371296 49.9608873,14.3713465 49.9610888,14.3714617 49.9612885,14.3716043 49.9614455,14.3718292 49.9615669,14.3719721 49.9616077,14.3721006 49.9616224,14.3723661 49.9616326,14.3725005 49.9616591,14.3727949 49.9617338,14.373178 49.9618889,14.3733686 49.9619741,14.3736177 49.9620332,14.3737586 49.9621054,14.3738933 49.9622105,14.3740203 49.9622619,14.3742751 49.9622683,14.3745325 49.9622703);371844534;1681608954;x5;x6;x7;x8;['track', 'residential'];x10;x11;x12;0;42
272400;x1;LINESTRING(14.495669 50.0994036,14.4949532 50.0993109);374361508;374382147;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
272413;x1;LINESTRING(14.4948966 50.0993035,14.4941142 50.0992022);374382161;366272426;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
272724;x1;LINESTRING(14.4725065 50.0912246,14.4723683 50.0911992);378511845;29527234;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
272975;x1;LINESTRING(14.2948999 50.1157242,14.294651 50.1156255,14.2944042 50.1159798,14.2942084 50.1161152,14.2939648 50.116132,14.2934238 50.1159299,14.2930705 50.1157598,14.2926034 50.1156953,14.292355 50.1155791,14.2921334 50.1154087,14.2917359 50.1151098,14.2916905 50.1150916,14.2915797 50.1150473,14.2914005 50.114929,14.2912955 50.1148103,14.2912365 50.114671,14.2911666 50.1145762,14.2910171 50.1145708,14.2905191 50.1147102,14.2900505 50.1147521,14.2897701 50.1147954);380446003;379633420;x5;x6;x7;x8;['track', 'service'];x10;x11;x12;0;42
273167;x1;LINESTRING(14.497127 50.0932185,14.4970582 50.0933138);381685418;464788753;x5;x6;x7;x8;primary;x10;x11;x12;0;62
273230;x1;LINESTRING(14.3429529 50.0678675,14.3457056 50.0679522,14.3466716 50.0679844,14.3467173 50.0679859,14.3498127 50.0681052,14.3500717 50.0681124);382920958;67409028;x5;x6;x7;x8;primary;x10;x11;x12;50;50
273744;x1;LINESTRING(14.4260789 50.0952069,14.4264982 50.0952649,14.4269394 50.0953404,14.4271439 50.0953786,14.4286854 50.0956683,14.4287893 50.0956825,14.4290276 50.0957152,14.4291329 50.0957341,14.4291828 50.0957455,14.429341 50.0957806,14.429502 50.0958157,14.4300667 50.0959245);385212933;246515778;x5;x6;x7;x8;secondary_link;x10;x11;x12;50;50
273827;x1;LINESTRING(14.5258656 50.1039632,14.5251924 50.1039306,14.5250828 50.1039253,14.5234554 50.1038388);386380877;3954993137;x5;x6;x7;x8;primary;x10;x11;x12;50;50
273882;x1;LINESTRING(14.3496205 49.9752604,14.3505394 49.9756188,14.3506111 49.9756755,14.3520159 49.9764635);386727155;288253953;x5;x6;x7;x8;['residential', 'unclassified'];x10;x11;x12;0;41
273931;x1;LINESTRING(14.3983212 49.9867591,14.3985506 49.9866837,14.3988878 49.9865659,14.3991777 49.9864604,14.3995015 49.9863444);386741712;1420333290;x5;x6;x7;x8;['track', 'service'];x10;x11;x12;0;42
273955;x1;LINESTRING(14.395546 49.9758391,14.3952795 49.9765803,14.3952359 49.9767401);386741849;6184397672;x5;x6;x7;x8;['track', 'residential'];x10;x11;x12;0;42
274503;x1;LINESTRING(14.2830494 50.1569124,14.2833684 50.159552,14.2833684 50.1601408,14.283128 50.162618,14.2830503 50.1629305,14.2829695 50.1633025);387438569;387438584;x5;x6;x7;x8;['residential', 'unclassified'];x10;x11;x12;0;41
274592;x1;LINESTRING(14.4682168 50.074885,14.4678967 50.0742498,14.4678814 50.0742195,14.4678362 50.0741209);387497825;21311911;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
274771;x1;LINESTRING(14.5030487 50.1033037,14.5030726 50.1031678,14.5030991 50.1030096,14.5031667 50.1025906,14.5031754 50.1025369,14.5032125 50.1023173,14.5032397 50.102156,14.5032444 50.1021281,14.5032545 50.1020681,14.5032582 50.1020208,14.503259 50.101984);387526810;26164757;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
276965;x1;LINESTRING(14.4532986 50.0873617,14.4532972 50.0874279,14.4532981 50.0874443,14.4533183 50.0878022,14.4533913 50.0878054,14.4534275 50.087807,14.4535825 50.0878042,14.4544263 50.0878011,14.4548631 50.0878008,14.4549548 50.0878025,14.4549548 50.0876419,14.4551809 50.0876229,14.4552489 50.0875215,14.4553463 50.0873781);392032700;392032694;x5;x6;x7;x8;['residential', 'service'];x10;x11;x12;0;41
276966;x1;LINESTRING(14.4532986 50.0873617,14.4550462 50.0873253,14.4551573 50.0873366,14.4552711 50.0873569);392032700;21673405;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
276968;x1;LINESTRING(14.3991497 50.1271479,14.3991467 50.1270047,14.3991133 50.1268872);392049416;1095581290;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
276971;x1;LINESTRING(14.3958603 50.1462286,14.3958958 50.146571,14.3959407 50.1468694,14.3961109 50.1478366,14.3962908 50.1487688,14.3964064 50.1494376,14.3965201 50.1501273,14.3969396 50.1526709,14.3968368 50.1533217,14.3968063 50.1535219,14.3961772 50.1553077,14.3961456 50.1554189);392049436;30558366;x5;x6;x7;x8;['residential', 'unclassified'];x10;x11;x12;0;41
276973;x1;LINESTRING(14.39632 50.142458,14.3961453 50.1419467,14.3959092 50.1415135,14.395771 50.141257,14.395464 50.1407778,14.395126 50.1403996,14.394545 50.139811,14.39392 50.139218,14.393696 50.139035,14.393442 50.138858,14.3929981 50.1386118,14.3927846 50.1385055,14.3927286 50.1384754,14.3924616 50.1383002,14.3921201 50.1380085,14.3918467 50.1377489,14.3917316 50.1376305,14.3916531 50.1375183,14.3915617 50.1373646,14.3914678 50.1371812,14.3912147 50.1366159,14.3911549 50.1363482,14.3911125 50.1360444,14.3911024 50.1358214,14.3911167 50.1356726,14.3911527 50.1355443,14.3912545 50.135376,14.3914132 50.1351325,14.391782 50.1346702);392049437;364479842;x5;x6;x7;x8;secondary;x10;x11;x12;30;30
277097;x1;LINESTRING(14.2666969 50.1491819,14.2666758 50.1491293,14.2667067 50.1489465,14.2666367 50.1487911,14.2663942 50.1485874,14.265656 50.1480868,14.2651819 50.147707,14.264963 50.1474965,14.2647141 50.1472181,14.264291 50.1466042,14.2638627 50.1460608,14.2633823 50.1453625,14.263177 50.1451591,14.2626038 50.1446591,14.2622993 50.1443543,14.2620245 50.1439882,14.2619275 50.1436084,14.261906 50.1435068);392747089;392747108;x5;x6;x7;x8;['track', 'residential'];x10;x11;x12;0;42
277441;x1;LINESTRING(14.3343085 50.1374606,14.3344985 50.1371698,14.3346159 50.1369259,14.3344604 50.136814,14.333302 50.1363169);395450189;5639587587;x5;x6;x7;x8;['residential', 'service'];x10;x11;x12;0;41
277475;x1;LINESTRING(14.4802714 50.0976156,14.4799983 50.0974886,14.4798673 50.0974276);399728446;334507304;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
277477;x1;LINESTRING(14.4208682 50.1000613,14.4198878 50.1004877);399820039;331362870;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
278221;x1;LINESTRING(14.6364757 50.1182489,14.6376478 50.1182912);415067771;415067775;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
279070;x1;LINESTRING(14.4842476 50.0774027,14.4839431 50.0774158,14.4838186 50.0774249);423017471;553453172;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
279329;x1;LINESTRING(14.449806 50.0868638,14.4496858 50.0868415,14.449464 50.0868005,14.4489537 50.0867214,14.4483155 50.0867358);426177012;21673402;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
279671;x1;LINESTRING(14.2926173 49.9738038,14.2912285 49.9734763);427735398;3763091415;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
279912;x1;LINESTRING(14.2406227 50.1332416,14.2407522 50.1333753,14.2408768 50.1337904,14.2412404 50.134156,14.2420623 50.1347515,14.2425071 50.1351217);428050890;146880473;x5;x6;x7;x8;['residential', 'service'];x10;x11;x12;0;41
281562;x1;LINESTRING(14.3200146 49.9660931,14.3191852 49.9652114,14.3190003 49.9650148,14.3189479 49.9649592,14.3185373 49.9645017,14.3181307 49.9638381);430537965;430537962;x5;x6;x7;x8;['residential', 'service'];x10;x11;x12;0;41
282182;x1;LINESTRING(14.4422273 50.0244467,14.4421498 50.0244004,14.4416691 50.0241128);438109410;438109414;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
282188;x1;LINESTRING(14.4416691 50.0241128,14.4412317 50.0238668,14.4412048 50.0238479,14.4411388 50.0238015,14.4409026 50.0236355,14.4405788 50.0234079);438109414;31203044;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
