WKT;osmid;y;x
x;370203670;50.1367;14.424
x;370203671;50.1366;14.4255
x;370203699;50.1361;14.4213
x;370203700;50.1341;14.4199
x;370203703;50.1345;14.4209
x;370203713;50.1358;14.417
x;370203725;50.1377;14.4178
x;370203777;50.1338;14.4233
x;370203784;50.1336;14.4248
x;370203786;50.1347;14.4263
x;370204234;50.1372;14.4243
x;370204237;50.1379;14.4245
x;370204239;50.1377;14.4258
x;370204269;50.1346;14.4206
x;370204292;50.1347;14.4197
x;370204298;50.1355;14.4186
x;370204299;50.1347;14.4184
x;370204314;50.1351;14.4198
x;370204315;50.1353;14.4185
x;370273690;50.0926;14.3546
x;370273691;50.0924;14.3523
x;370273698;50.0926;14.3498
x;370273712;50.0935;14.3483
x;370273717;50.0927;14.3475
x;370273718;50.0931;14.3472
x;370273722;50.0925;14.3477
x;370318414;49.9646;14.4598
x;370318415;49.9646;14.4599
x;370327061;50.1027;14.4309
x;370327065;50.103;14.4306
x;370327075;50.1029;14.4313
x;370327076;50.1021;14.4312
x;370362905;50.0093;14.462
x;370402733;50.1288;14.4849
x;370402774;50.1291;14.4849
x;370411833;50.1313;14.4827
x;370411838;50.1309;14.4809
x;370425229;50.1259;14.4893
x;370425260;50.1241;14.4908
x;370425299;50.1238;14.4912
x;370425316;50.124;14.4906
x;370436713;50.0858;14.3884
x;370437164;50.1246;14.4937
x;370440581;50.1208;14.5005
x;370441484;50.0903;14.389
x;370441485;50.0915;14.3895
x;370445944;50.0703;14.4693
x;370445946;50.0702;14.4695
x;370454832;50.0454;14.4479
x;370457941;50.0926;14.439
x;370472534;50.093;14.4147
x;370532356;50.0757;14.4351
x;370551934;50.1058;14.3535
x;370551941;50.1068;14.3516
x;370551949;50.1073;14.3535
x;370551950;50.107;14.3524
x;370551952;50.1075;14.3527
x;370551953;50.1067;14.352
x;370551956;50.1069;14.3519
x;370551958;50.107;14.3518
x;370551959;50.107;14.3516
x;370551962;50.1069;14.3513
x;370551964;50.1068;14.3514
x;370551969;50.1067;14.3518
x;370552041;50.1083;14.3377
x;370552065;50.1082;14.3277
x;370552071;50.1064;14.329
x;370555897;50.1071;14.3248
x;370555901;50.1074;14.3256
x;370558918;50.1052;14.3219
x;370558937;50.1047;14.2944
x;370561665;50.1015;14.3171
x;370561667;50.1011;14.3166
x;370561810;50.0978;14.3063
x;370561906;50.0951;14.3066
x;370562794;50.0906;14.3339
x;370562814;50.089;14.3356
x;370562823;50.0843;14.3424
x;370562843;50.0845;14.3442
x;370562845;50.084;14.3439
x;370562850;50.0838;14.3449
x;370562857;50.083;14.3488
x;370572714;50.0838;14.349
x;370572717;50.0839;14.3486
x;370572727;50.0837;14.3482
x;370572740;50.085;14.3493
x;370572753;50.0857;14.3496
x;370572796;50.0877;14.353
x;370685991;50.0919;14.4872
x;370685993;50.0921;14.487
x;370686746;50.0884;14.4869
x;370686747;50.0885;14.4879
x;370686750;50.0884;14.4876
x;370687982;50.0841;14.4907
x;370687984;50.0838;14.4908
x;370687986;50.0843;14.4906
x;370687987;50.0846;14.4905
x;370689579;50.0874;14.5159
x;370695101;50.0839;14.5105
x;370697791;50.0843;14.5034
x;370697792;50.083;14.5054
x;370697810;50.0827;14.5032
x;370698742;50.083;14.4988
x;370699180;50.0814;14.5074
x;370699183;50.081;14.5062
x;370699185;50.0809;14.5059
x;370699190;50.0808;14.5064
x;370706410;50.0834;14.5061
x;370706411;50.0836;14.5075
x;370892964;50.0375;14.4891
x;370892967;50.037;14.4896
x;370892969;50.0368;14.4899
x;370892975;50.0372;14.4899
x;370923204;50.0831;14.5052
x;370923205;50.0832;14.5054
x;370923207;50.0828;14.503
x;370923209;50.0828;14.5032
x;370923798;50.0826;14.501
x;370926402;50.0823;14.4932
x;370926411;50.0825;14.4937
x;370926415;50.0827;14.4937
x;370926424;50.0824;14.494
x;370926494;50.083;14.4958
x;370938330;50.0971;14.3619
x;370941933;50.0677;14.3308
x;370941952;50.0682;14.3318
x;370941960;50.0685;14.3334
x;370941961;50.0688;14.3337
x;370941962;50.0691;14.3343
x;370945912;50.0483;14.3129
x;370945913;50.0484;14.3133
x;370945915;50.0483;14.3124
x;370945916;50.0482;14.3118
x;370945917;50.0489;14.3133
x;370945925;50.048;14.3117
x;370945936;50.048;14.3115
x;370945984;50.0477;14.3115
x;370946397;50.0996;14.3973
x;370947574;49.9863;14.3555
x;370947575;49.9856;14.3559
x;370947576;49.9853;14.3554
x;370947585;49.9891;14.3513
x;371070997;50.0783;14.4679
x;371071002;50.0784;14.4691
x;371078741;50.0837;14.4711
x;371078746;50.0837;14.4714
x;371078748;50.0836;14.4715
x;371078751;50.0848;14.471
x;371078754;50.0838;14.4714
x;371078757;50.0838;14.4711
x;371079975;50.0846;14.471
x;371079978;50.0847;14.4707
x;371079982;50.0853;14.4708
x;371079993;50.0853;14.4712
x;371079998;50.0856;14.4739
x;371080000;50.0855;14.4748
x;371080981;50.0837;14.4728
x;371080993;50.0841;14.4778
x;371080995;50.0845;14.4791
x;371080998;50.0838;14.4771
x;371081004;50.0848;14.4786
x;371081006;50.0846;14.4769
x;371082017;50.0879;14.4693
x;371082023;50.088;14.47
x;371150448;50.0457;14.449
x;371150454;50.0455;14.4485
x;371160233;50.0413;14.39
x;371161671;49.9594;14.3248
x;371161682;49.9597;14.3271
x;371161684;49.959;14.3259
x;371161685;49.9598;14.3271
x;371161690;49.9597;14.3279
x;371174239;50.0445;14.4474
x;371174506;50.0919;14.4741
x;371174513;50.0918;14.4751
x;371174517;50.092;14.4749
x;371226825;49.958;14.3266
x;371226847;49.9557;14.331
x;371226889;49.9565;14.3423
x;371226905;49.9602;14.3522
x;371226910;49.9561;14.3535
x;371226912;49.9563;14.3543
x;371226913;49.9591;14.353
x;371226914;49.959;14.3524
x;371226915;49.9596;14.3563
x;371226918;49.9593;14.3541
x;371226919;49.9565;14.3555
x;371226920;49.9568;14.3565
x;371226921;49.9594;14.3551
x;371226925;49.957;14.3576
x;371226926;49.9558;14.3526
x;371226930;49.9572;14.3586
x;371226933;49.9573;14.3602
x;371226936;49.9598;14.3641
x;371226937;49.9613;14.3624
x;371226938;49.9612;14.362
x;371226939;49.9599;14.3587
x;371226940;49.9601;14.3582
x;371226941;49.9579;14.3594
x;371226942;49.9591;14.359
x;371226943;49.9606;14.3632
x;371226944;49.9623;14.3611
x;371236231;50.0254;14.4982
x;371843864;49.9627;14.3611
x;371843867;49.9625;14.3614
x;371843901;49.961;14.3594
x;371843910;49.9604;14.3598
x;371843913;49.9596;14.3606
x;371843918;49.9597;14.3607
x;371843920;49.9588;14.3615
x;371843932;49.9582;14.3622
x;371843933;49.9587;14.3614
x;371843938;49.9596;14.3606
x;371843940;49.9589;14.3647
x;371843944;49.9591;14.3644
x;371843947;49.9586;14.364
x;371843950;49.9588;14.3637
x;371843954;49.9585;14.363
x;371843958;49.9578;14.3638
x;371843961;49.958;14.3635
x;371843966;49.9568;14.3608
x;371843995;49.9574;14.3646
x;371844003;49.9589;14.3676
x;371844013;49.9592;14.3667
x;371844024;49.9594;14.365
x;371844035;49.9575;14.3641
x;371844087;49.9557;14.3613
x;371844306;49.9607;14.3463
x;371844480;49.958;14.3708
x;371844483;49.9583;14.3704
x;371844495;49.9594;14.3677
x;371844521;49.9601;14.3673
x;371844534;49.9608;14.3682
x;371844540;49.9616;14.368
x;371844543;49.9607;14.366
x;371844561;49.9591;14.3725
x;371844569;49.9571;14.3689
x;371844578;49.9577;14.3699
x;371844589;49.9581;14.3707
x;371844648;49.956;14.3699
x;373197878;50.0947;14.4926
x;373197880;50.0948;14.4929
x;373197885;50.0947;14.4924
x;374111961;50.1016;14.4895
x;374115416;50.1006;14.4949
x;374115421;50.1008;14.4949
x;374115425;50.1007;14.4953
x;374126257;50.0946;14.4936
x;374126261;50.0948;14.494
x;374131269;50.0976;14.4813
x;374131273;50.0978;14.4819
x;374136331;50.1053;14.4966
x;374136417;50.1036;14.4948
x;374136462;50.1039;14.4951
x;374136466;50.1036;14.496
x;374136571;50.103;14.496
x;374136588;50.1034;14.4963
x;374157132;50.1036;14.497
x;374157136;50.1036;14.4966
x;374157606;50.103;14.4963
x;374361508;50.0994;14.4957
x;374361596;50.0998;14.4957
x;374362906;50.1;14.4955
x;374362928;50.0998;14.4955
x;374382038;50.0999;14.4946
x;374382129;50.0997;14.4949
x;374382147;50.0993;14.495
x;374382161;50.0993;14.4949
x;375791008;50.0324;14.3489
x;375791130;50.0335;14.3491
x;375793706;50.0378;14.3582
x;375794278;50.0373;14.3616
x;375794356;50.0369;14.362
x;375794786;50.0369;14.3615
x;375795308;50.0422;14.3734
x;375800275;50.0422;14.389
x;375800548;50.043;14.3869
x;375805695;50.054;14.3679
x;375806719;50.0537;14.3697
x;375821064;50.045;14.3818
x;376321845;50.0151;14.426
x;377052047;50.0615;14.5043
x;377125636;50.0648;14.5036
x;377145424;50.0631;14.5041
x;377178322;50.0584;14.5114
x;377178354;50.0588;14.5114
x;377178371;50.0589;14.5129
x;377178387;50.0586;14.5127
x;377178406;50.0594;14.5133
x;377178416;50.0597;14.5135
x;377178432;50.0608;14.5134
x;377178490;50.0593;14.5113
x;377178526;50.0597;14.5154
x;377178570;50.0605;14.5152
x;377178620;50.0601;14.5135
x;377178744;50.0609;14.5075
x;377178763;50.0609;14.5072
x;377774405;50.0999;14.4882
x;377774443;50.0996;14.488
x;377774580;50.0995;14.4891
x;377797086;50.0966;14.4861
x;377797110;50.0976;14.4898
x;377797165;50.0963;14.4864
x;377797261;50.0964;14.485
x;377842843;50.0982;14.4919
x;377842898;50.0948;14.4819
x;377842920;50.0952;14.4848
x;377898094;50.0701;14.5086
x;377898177;50.0704;14.5091
x;377907715;50.0701;14.5113
x;377907758;50.0698;14.5108
x;377947832;50.0636;14.5317
x;377947858;50.0629;14.5319
x;378024866;50.0492;14.542
x;378078218;50.0545;14.5366
x;378108751;50.054;14.5354
x;378108778;50.0534;14.5323
x;378108814;50.0536;14.5334
x;378108842;50.054;14.5349
x;378113379;50.0533;14.542
x;378134452;50.0881;14.3664
x;378134467;50.0879;14.3668
x;378134557;50.087;14.3658
x;378134563;50.0875;14.3658
x;378168895;50.0682;14.4147
x;378186775;50.0599;14.4532
x;378188002;50.052;14.4636
x;378188230;50.0559;14.4632
x;378188240;50.056;14.4624
x;378188298;50.0558;14.4637
x;378188306;50.0555;14.4658
x;378188381;50.0553;14.4658
x;378188397;50.0559;14.466
x;378188427;50.0546;14.4628
x;378188451;50.0553;14.4623
x;378188459;50.0551;14.4622
x;378188466;50.0546;14.4655
x;378188479;50.0544;14.464
x;378188486;50.0548;14.4641
x;378188498;50.0557;14.4645
x;378188511;50.0559;14.4646
x;378188532;50.0557;14.4659
x;378188542;50.0564;14.4609
x;378188547;50.0553;14.4621
x;378188551;50.0562;14.4625
x;378188556;50.056;14.4638
x;378188602;50.0563;14.4652
x;378188646;50.0563;14.4654
x;378188651;50.056;14.465
x;378188665;50.0555;14.4687
x;378195609;50.0501;14.4622
x;378195633;50.0501;14.4628
x;378195684;50.0518;14.4628
x;378195699;50.0505;14.4627
x;378195968;50.0445;14.4724
x;378195984;50.0446;14.4721
x;378195994;50.0445;14.4719
x;378196079;50.04;14.4731
x;378208991;50.0382;14.467
x;378209000;50.0376;14.4646
x;378209004;50.0375;14.4643
x;378209017;50.037;14.463
x;378209078;50.0366;14.4619
x;378209102;50.037;14.465
x;378209392;50.0378;14.467
x;378394134;50.055;14.5237
x;378394173;50.0545;14.5237
x;378394251;50.0547;14.5244
x;378394298;50.0543;14.5249
x;378394321;50.0541;14.5248
x;378394334;50.0543;14.5239
x;378394735;50.0542;14.5228
x;378394816;50.0537;14.5228
x;378394829;50.0537;14.5225
x;378394842;50.0535;14.524
x;378394854;50.053;14.524
x;378394868;50.0533;14.524
x;378394893;50.053;14.5248
x;378394911;50.0554;14.5226
x;378394923;50.0553;14.5237
x;378394931;50.0555;14.5235
x;378394942;50.0553;14.5235
x;378394965;50.0555;14.5233
x;378394973;50.0553;14.5232
x;378394986;50.0555;14.523
x;378395014;50.0554;14.523
x;378402503;50.0992;14.3693
x;378402536;50.099;14.3693
x;378455038;50.1034;14.5315
x;378455136;50.1009;14.5302
x;378455271;50.1033;14.5314
x;378460059;50.101;14.53
x;378508677;50.0907;14.4939
x;378511827;50.0917;14.4721
x;378511837;50.0914;14.4722
x;378511845;50.0912;14.4725
x;378511852;50.0917;14.4723
x;378518518;49.9888;14.4698
x;378518524;49.9889;14.4706
x;378548863;50.1014;14.4916
x;378556678;50.1176;14.4983
x;378706003;50.0141;14.4169
x;379021831;50.0857;14.3608
x;379021833;50.086;14.3608
x;379046461;49.9963;14.5354
x;379048302;50.0816;14.3462
x;379048324;50.0855;14.3437
x;379048327;50.0858;14.3448
x;379133939;50.0896;14.3418
x;379188614;50.0918;14.3412
x;379188634;50.0924;14.3415
x;379188637;50.0927;14.3418
x;379188671;50.0927;14.3413
x;379188674;50.093;14.3416
x;379188686;50.094;14.3426
x;379188701;50.095;14.3435
x;379188726;50.0931;14.3413
x;379188729;50.0933;14.3419
x;379463194;50.0859;14.4999
x;379589522;50.1504;14.3714
x;379589554;50.1515;14.3709
x;379589579;50.1517;14.3731
x;379589591;50.1523;14.3744
x;379589633;50.1485;14.3558
x;379589646;50.1482;14.3561
x;379589649;50.1481;14.3565
x;379589656;50.1476;14.357
x;379589667;50.1472;14.3529
x;379589670;50.1472;14.3517
x;379589684;50.1481;14.3561
x;379597389;50.1509;14.3566
x;379597409;50.151;14.3595
x;379597434;50.151;14.362
x;379597485;50.1524;14.3655
x;379597566;50.1505;14.3678
x;379597776;50.1316;14.3348
x;379597782;50.1339;14.3298
x;379597802;50.1341;14.3271
x;379597810;50.1346;14.3271
x;379597817;50.1343;14.3278
x;379597823;50.1348;14.3278
x;379597829;50.1345;14.3284
x;379597838;50.135;14.3284
x;379597848;50.1345;14.3334
x;379603480;50.1347;14.3379
x;379633420;50.1148;14.2898
x;379815030;50.0858;14.4998
x;379815039;50.086;14.4997
x;379828983;50.0864;14.503
x;379828992;50.0863;14.5022
x;379828996;50.0866;14.5021
x;379829004;50.0867;14.5022
x;379948221;50.0987;14.492
x;379970082;50.0949;14.4912
x;379970085;50.095;14.4913
x;379970105;50.0943;14.4917
x;380029493;50.0943;14.4805
x;380423910;50.1542;14.3928
x;380423918;50.1534;14.3913
x;380423922;50.1556;14.394
x;380423933;50.154;14.3909
x;380423935;50.156;14.3934
x;380423946;50.1471;14.3841
x;380423957;50.1519;14.3658
x;380423974;50.1568;14.373
x;380423975;50.1478;14.3724
x;380423993;50.1516;14.3745
x;380424007;50.158;14.3727
x;380424021;50.141;14.3582
x;380437992;50.1377;14.342
x;380438015;50.1344;14.3428
x;380438025;50.131;14.3375
x;380438029;50.1309;14.3373
x;380438030;50.1315;14.3384
x;380438033;50.1318;14.3251
x;380438034;50.1312;14.3325
x;380438037;50.1315;14.3321
x;380438038;50.1304;14.3295
x;380438040;50.1294;14.3299
x;380438041;50.1289;14.3299
x;380438042;50.1301;14.3315
x;380438043;50.1298;14.3318
x;380438044;50.1309;14.3306
x;380438056;50.133;14.3309
x;380438058;50.1318;14.3283
x;380438064;50.1322;14.3259
x;380438065;50.1353;14.3259
x;380438067;50.1358;14.3257
x;380438069;50.1367;14.3275
x;380445946;50.1265;14.312
x;380445948;50.123;14.3079
x;380445968;50.1182;14.2956
x;380446003;50.1157;14.2949
x;380446068;50.1194;14.2904
x;380446080;50.1209;14.2892
x;380446084;50.1205;14.2898
x;380446101;50.1181;14.2807
x;380446103;50.1179;14.2799
x;380446114;50.1175;14.2781
x;380446116;50.1174;14.278
x;380446121;50.1173;14.2776
x;380446130;50.1173;14.2773
x;380446139;50.1163;14.274
x;380446157;50.1158;14.2906
x;380451177;50.1069;14.2679
x;380451178;50.1066;14.2679
x;380451186;50.1063;14.2681
x;380451188;50.1061;14.2679
x;380451193;50.105;14.2687
x;380451195;50.104;14.2676
x;380451203;50.1049;14.2745
x;380451205;50.1059;14.2756
x;380451215;50.1088;14.2731
x;380451217;50.1086;14.2726
x;380451220;50.1091;14.2726
x;380451221;50.1089;14.2727
x;380451224;50.1082;14.2722
x;380451229;50.1057;14.2675
x;380451231;50.106;14.2678
x;380451232;50.1049;14.2699
x;380451249;50.1076;14.2731
x;380451261;50.111;14.2853
x;380451265;50.1108;14.2865
x;380465966;50.101;14.2951
x;380465968;50.1034;14.2937
x;380485878;50.1374;14.3304
x;380485879;50.1385;14.3303
x;380485880;50.1385;14.3312
x;380485883;50.1385;14.3294
x;380485884;50.1373;14.3294
x;380485888;50.1384;14.3294
x;380485891;50.1372;14.333
x;380517428;50.1324;14.343
x;380517430;50.1322;14.341
x;380517431;50.1325;14.3383
x;380517435;50.132;14.3402
x;380517436;50.1291;14.3375
x;380517440;50.1362;14.3294
x;380517441;50.1368;14.332
x;380517442;50.1375;14.3341
x;380517445;50.1345;14.3353
x;380517448;50.1371;14.3313
x;380517450;50.1374;14.3345
x;380517452;50.1376;14.3362
x;381025788;50.0956;14.4855
x;381058304;50.0391;14.5902
x;381110238;50.0911;14.4706
x;381110242;50.0909;14.4707
x;381685415;50.0932;14.497
x;381685418;50.0932;14.4971
x;381805387;50.0964;14.4854
x;381805398;50.096;14.4889
x;382008041;50.083;14.3217
x;382008043;50.0834;14.3219
x;382008157;50.0845;14.3219
x;382008158;50.0844;14.322
x;382436045;50.1038;14.4733
x;382436071;50.1053;14.4768
x;382436074;50.1052;14.4768
x;382436078;50.105;14.4758
x;382436080;50.1052;14.4756
x;382658888;50.0339;14.4986
x;382680439;50.1097;14.5736
x;382680443;50.1086;14.5693
x;382920957;50.0678;14.3423
x;382920958;50.0679;14.343
x;382920976;50.0666;14.3451
x;382921005;50.0678;14.326
x;382921013;50.0671;14.3239
x;382921046;50.0678;14.353
x;382921058;50.0665;14.3549
x;382921102;50.0646;14.3505
x;382921120;50.0658;14.3536
x;382921144;50.0664;14.3565
x;382921146;50.0671;14.3587
x;382921179;50.0652;14.3574
x;382921213;50.0654;14.3566
x;383590385;50.0628;14.4753
x;383590387;50.0637;14.4743
x;383590390;50.0628;14.4743
x;383654644;50.0616;14.4742
x;383656311;50.0652;14.4701
x;383656313;50.0654;14.4694
x;383656339;50.064;14.4736
x;383656341;50.0642;14.4733
x;383723286;50.0635;14.4382
x;383723393;50.0605;14.4404
x;383723395;50.0613;14.4398
x;383723396;50.0614;14.4388
x;384009521;50.0914;14.4713
x;384009522;50.091;14.4714
x;384024236;50.0916;14.4709
x;384024286;50.092;14.4752
x;384773256;50.0835;14.4656
x;384773276;50.0837;14.467
x;384773278;50.0837;14.4672
x;384773282;50.0836;14.4674
x;384773284;50.0837;14.4679
x;384773286;50.0838;14.4678
x;384788906;50.0998;14.4885
x;384791395;50.0953;14.4837
x;384791397;50.0959;14.4835
x;384791404;50.0951;14.482
x;384841140;50.0844;14.4456
x;384841643;50.1004;14.4505
x;384841644;50.0998;14.4514
x;385130170;50.1032;14.5114
x;385206199;50.0298;14.4529
x;385206200;50.0301;14.4529
x;385206201;50.0298;14.4521
x;385206202;50.0305;14.4521
x;385206208;50.031;14.4516
x;385206209;50.0307;14.4512
x;385206210;50.0309;14.4512
x;385206214;50.0314;14.4533
x;385206219;50.0314;14.4534
x;385206222;50.0296;14.452
x;385206223;50.0298;14.4517
x;385206224;50.0298;14.4519
x;385206225;50.0296;14.452
x;385206226;50.0309;14.4514
x;385212933;50.0952;14.4261
x;385295272;50.1025;14.4609
x;385295273;50.1022;14.4606
x;385341387;50.0679;14.3929
x;385341403;50.0662;14.3915
x;385341409;50.0676;14.3916
x;385359091;50.0653;14.3994
x;385367081;50.0691;14.4041
x;385373753;50.0631;14.4007
x;385373762;50.0629;14.3997
x;385373822;50.0626;14.4013
x;385549590;50.0937;14.3893
x;385559414;50.0465;14.4157
x;385559415;50.0461;14.4176
x;385559416;50.0457;14.4192
x;385559417;50.0455;14.4202
x;385559419;50.0446;14.4222
x;385559422;50.044;14.4236
x;385559424;50.0437;14.4251
x;385559427;50.0439;14.4236
x;385559430;50.0445;14.4221
x;385954660;50.1145;14.4738
x;385993611;50.0198;14.3824
x;385993615;50.0172;14.3839
x;385993619;50.0166;14.3806
x;385993623;50.0355;14.4692
x;385993629;50.0326;14.469
x;385993672;50.032;14.4414
x;385993685;50.0292;14.4375
x;386187935;50.0513;14.5232
x;386187942;50.0506;14.5227
x;386187998;50.0407;14.5114
x;386188041;50.0432;14.5037
x;386194551;50.1348;14.5846
x;386201244;50.1277;14.5663
x;386380869;50.1038;14.5259
x;386380875;50.1023;14.5261
x;386380877;50.104;14.5259
x;386387776;50.0993;14.4698
x;386503917;50.1316;14.554
x;386503929;50.1325;14.5533
x;386503932;50.1318;14.551
x;386503954;50.1322;14.5542
x;386580291;50.1317;14.5521
x;386580296;50.1315;14.551
x;386606057;50.0925;14.4099
x;386606068;50.0927;14.4104
x;386614496;50.1025;14.4371
x;386614526;50.0987;14.4399
x;386614529;50.0988;14.4395
x;386614540;50.1026;14.438
x;386722223;49.9831;14.3655
x;386722230;49.9845;14.3679
x;386722232;49.9856;14.3682
x;386722234;49.9847;14.3683
x;386722238;49.9855;14.3674
x;386727143;49.9736;14.3451
x;386727146;49.9747;14.3495
x;386727155;49.9753;14.3496
x;386727187;49.9748;14.3577
x;386727196;49.9765;14.3545
x;386727198;49.9774;14.3559
x;386741565;49.9681;14.353
x;386741573;49.9723;14.35
x;386741580;49.9645;14.3438
x;386741589;49.961;14.3396
x;386741609;49.975;14.3708
x;386741620;49.98;14.3799
x;386741638;49.9834;14.3772
x;386741648;49.9868;14.3895
x;386741659;49.9884;14.3867
x;386741662;49.9886;14.3862
x;386741663;49.989;14.3947
x;386741666;49.9885;14.3974
x;386741673;49.9897;14.3986
x;386741675;49.9924;14.3986
x;386741693;49.9874;14.3969
x;386741712;49.9868;14.3983
x;386741720;49.9882;14.3988
x;386741728;49.9884;14.3999
x;386741738;49.9919;14.3995
x;386741745;49.9916;14.3995
x;386741747;49.992;14.3995
x;386741773;49.9892;14.3999
x;386741841;49.9757;14.3944
x;386741849;49.9758;14.3955
x;386741851;49.9748;14.395
x;386741852;49.9747;14.3941
x;386743695;49.9754;14.393
x;386774061;49.9727;14.3917
x;386774066;49.9739;14.3916
x;386774075;49.9704;14.3828
x;386774077;49.9702;14.3818
x;386774085;49.9713;14.3771
x;386774086;49.9714;14.3785
x;386774089;49.9715;14.3793
x;386774091;49.9705;14.3773
x;386774092;49.9705;14.3785
x;386774094;49.9709;14.3806
x;386774114;49.9677;14.3789
x;386774116;49.9679;14.3786
x;386774117;49.9677;14.3779
x;386774131;49.9657;14.3774
x;386774133;49.9664;14.3768
x;386774137;49.9671;14.3791
x;386774143;49.9688;14.3866
x;386774145;49.9673;14.3842
x;386774150;49.9676;14.3837
x;386774152;49.9673;14.384
x;386774154;49.9681;14.3929
x;386774156;49.9682;14.3943
x;386774160;49.9681;14.3932
x;386774163;49.9665;14.3933
x;386774167;49.966;14.3929
x;386774169;49.966;14.3932
